,address,categories,id,lat,long,name,orig_add,rating,review_count
996,173 Mulberry St,"[Category(name=u'Italian', alias=u'italian')]",lunella-ristorante-italiano-new-york,40.72024686,-73.99699439,Lunella Ristorante Italiano,173 MULBERRY STREET NEW YORK 10013,3.0,128
997,70 W 3rd St,"[Category(name=u'Caribbean', alias=u'caribbean'), Category(name=u'Lounges', alias=u'lounges')]",negril-village-new-york,40.72952685,-73.99828454,Negril Village,70 W 3RD ST NEW YORK 10012,3.5,796
998,347 Lexington Ave,"[Category(name=u'Asian Fusion', alias=u'asianfusion')]",good-portions-new-york,40.75010792,-73.97691123,Good Portions,353 LEXINGTON AVENUE NEW YORK 10016,2.5,4
999,210 E 44th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushi-tsushima-new-york,40.75190652,-73.97323941,Sushi Tsushima,210 E 44TH STREET NEW YORK 10017,4.0,133
1000,248 E 52nd St,"[Category(name=u'Ramen', alias=u'ramen'), Category(name=u'Soup', alias=u'soup')]",totto-ramen-new-york-6,40.75595313,-73.96780484,Totto Ramen,977 SECOND AVENUE NEW YORK 10022,4.0,559
1001,16 Mott St,"[Category(name=u'Cantonese', alias=u'cantonese')]",hop-lee-restaurant-new-york,40.71403572,-73.99862938,Hop Lee Restaurant,14 MOTT STREET NEW YORK 10013,4.0,188
1002,554 W 28th St,"[Category(name=u'Gay Bars', alias=u'gaybars')]",the-eagle-new-york,40.75153815,-74.00373252,The Eagle,554 WEST 28TH ST NEW YORK 10001,3.5,75
1003,30 East 16th Street,"[Category(name=u'Tex-Mex', alias=u'tex-mex'), Category(name=u'Mexican', alias=u'mexican')]",flats-fix-taqueria-new-york-3,40.73703361,-73.99211887,Flats Fix Taqueria,30 EAST 16TH STREET NEW YORK 10003,4.0,46
1004,251 W 55th St,"[Category(name=u'Japanese', alias=u'japanese')]",yakitori-totto-new-york,40.76498141,-73.98261421,Yakitori Totto,253 WEST 55TH STREET NEW YORK 10019,4.0,1000
1005,44 Bedford St,"[Category(name=u'Bars', alias=u'bars')]",daddy-o-new-york,40.73046583,-74.00423342,Daddy-O,46 BEDFORD ST NEW YORK 10014,3.5,221
1006,36 W 48th St,"[Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",five-guys-burgers-and-fries-new-york-20,40.75793734,-73.97979136,Five Guys Burgers and Fries,36 WEST 48TH STREET NEW YORK 10036,4.0,144
1007,1301 Ave of the Americas,"[Category(name=u'Delis', alias=u'delis'), Category(name=u'Sandwiches', alias=u'sandwiches')]",53rd-gourmet-deli-new-york,40.76119925,-73.9795303,53rd Gourmet Deli,1301 AVE OF THE AMERICAS GRN5 NEW YORK 10019,3.0,50
1008,945 2nd Ave,"[Category(name=u'Seafood', alias=u'seafood')]",crave-fishbar-new-york,40.75510955,-73.96842604,Crave Fishbar,949 2ND AVENUE NEW YORK 10022,4.0,405
1009,135 N 5th St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Pretzels', alias=u'pretzels')]",delaware-and-hudson-brooklyn,40.71734794,-73.95991058,Delaware and Hudson,135 NORTH 5TH STREET BROOKLYN 11211,4.0,174
1010,802 Kings Hwy,"[Category(name=u'Kosher', alias=u'kosher'), Category(name=u'Pizza', alias=u'pizza')]",cafe-renaissance-brooklyn,40.60644765,-73.96453004,Cafe Renaissance,802-4 KINGS HIGHWAY BROOKLYN 11223,3.5,26
1011,261 8th Ave,"[Category(name=u'Barbeque', alias=u'bbq')]",dallas-bbq-new-york-2,40.74546045,-73.99844451,Dallas BBQ,261 8TH AVENUE NEW YORK 10011,3.0,451
1012,147 W 43rd St,"[Category(name=u'Italian', alias=u'italian')]",tonys-di-napoli-new-york-4,40.75615655,-73.98496264,Tony's Di Napoli,147 WEST 43RD STREET NEW YORK 10036,4.0,1217
1013,513 2nd Ave,"[Category(name=u'Turkish', alias=u'turkish'), Category(name=u'Middle Eastern', alias=u'mideastern'), Category(name=u'Mediterranean', alias=u'mediterranean')]",saharas-turkish-cuisine-new-york,40.74134877,-73.97844648,Sahara's Turkish Cuisine,513 SECOND AVE NEW YORK 10016,4.0,157
1014,2001 Emmons Ave,"[Category(name=u'Middle Eastern', alias=u'mideastern'), Category(name=u'Modern European', alias=u'modern_european')]",baku-palace-restaurant-brooklyn,40.58379208,-73.94843808,Baku Palace Restaurant,2001 EMMONS AVENUE BROOKLYN 11235,3.5,75
1015,8801 3rd Ave,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'American (New)', alias=u'newamerican')]",cebu-bar-and-bistro-brooklyn-2,40.6220298,-74.03165939,Cebu Bar & Bistro,8801 3RD AVE BROOKLYN 11209,3.5,361
1016,828 2nd Ave,"[Category(name=u'African', alias=u'african'), Category(name=u'Food Trucks', alias=u'foodtrucks'), Category(name=u'Ethnic Food', alias=u'ethnicmarkets')]",df-nigerian-food-truck-new-york,40.75111548,-73.97109429,DF Nigerian Food Truck,303 EAST 44TH STREET NEW YORK 10017,4.0,8
1017,1111 Ave K,"[Category(name=u'Kosher', alias=u'kosher'), Category(name=u'Cafes', alias=u'cafes')]",cafe-k-brooklyn-2,40.62244632,-73.96453791,Cafe K,1111 AVENUE K BROOKLYN 11230,3.5,15
1018,125 E 11th St,"[Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Dive Bars', alias=u'divebars')]",the-studio-at-webster-hall-new-york,40.73189717,-73.98984207,The Studio at Webster Hall,119 125 E 11TH STREET NEW YORK 10003,4.0,54
1019,1484 2nd Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",al-forno-pizzeria-new-york-2,40.77216657,-73.95570598,Al Forno Pizzeria,1484 2ND AVE NEW YORK 10021,3.5,111
1020,340 W Broadway,"[Category(name=u'French', alias=u'french')]",felix-new-york,40.72248096,-74.00373989,Felix,340 WEST BROADWAY NEW YORK 10013,3.0,275
1021,156 E 64th St,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Tea Rooms', alias=u'tea')]",alices-tea-cup-chapter-ii-new-york,40.76519445,-73.96567656,Alice's Tea Cup Chapter II,160 E 64TH STREET NEW YORK 10021,3.5,1058
1022,130 West Broadway,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushi-of-gari-tribeca-new-york-2,40.71669929,-74.00827094,Sushi of Gari Tribeca,134 W BROADWAY NEW YORK 10013,3.5,92
1023,345 Graham Ave,"[Category(name=u'Mexican', alias=u'mexican')]",el-loco-burrito-brooklyn,40.71480334,-73.94450014,El Loco Burrito,345 GRAHAM AVENUE BROOKLYN 11211,3.0,142
1024,152 E 79th St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Pasta Shops', alias=u'pastashops')]",il-riccio-new-york-3,40.77462462,-73.95904055,Il Riccio,1133 LEXINGTON AVE NEW YORK 10075,3.5,50
1025,156 9th Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Salad', alias=u'salad'), Category(name=u'Desserts', alias=u'desserts')]",tipsy-parson-new-york,40.74441296,-74.0027432,Tipsy Parson,158 NINTH AVE NEW YORK 10011,3.5,484
1026,W Hotel Times Square,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Seafood', alias=u'seafood')]",blue-fin-new-york,40.7593201,-73.98517154,Blue Fin,1567 BROADWAY NEW YORK 10019,3.5,736
1027,321 W 51st St,"[Category(name=u'Ramen', alias=u'ramen')]",ippudo-westside-new-york,40.76319773,-73.98617345,Ippudo Westside,319 WEST 51ST STREET NEW YORK 10019,4.0,2090
1028,190 1st Ave,"[Category(name=u'French', alias=u'french')]",tree-bistro-new-york-2,40.72979076,-73.98361008,Tree Bistro,192-194 FIRST AVENUE NEW YORK 10009,3.5,272
1029,6 Little W 12th St,"[Category(name=u'Barbeque', alias=u'bbq')]",fort-gansevoort-bbq-new-york,40.73957948,-74.0064056,Fort Gansevoort BBQ,8 LITTLE W 12TH ST NEW YORK 10014,5.0,7
1030,5123 18th Ave,"[Category(name=u'Steakhouses', alias=u'steak'), Category(name=u'Kosher', alias=u'kosher')]",glatt-a-la-carte-brooklyn-2,40.6269967,-73.98220636,Glatt A La Carte,5123 18TH AVENUE BROOKLYN 11204,4.0,19
1031,308 Bowery,"[Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Performing Arts', alias=u'theater')]",bowery-poetry-club-new-york,40.7248407,-73.99248306,Bowery Poetry Club,308 BOWERY NEW YORK 10012,4.0,72
1032,630 9th Ave,"[Category(name=u'Burgers', alias=u'burgers')]",5-napkin-burger-new-york,40.75997883,-73.99140857,5 Napkin Burger,630 NINTH AVE NEW YORK 10036,3.5,1544
1033,394 Broadway,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Bars', alias=u'bars')]",café-moto-brooklyn,40.70708303,-73.95420647,Café Moto,394 BROADWAY BROOKLYN 11211,4.0,454
1034,59 Murray St,"[Category(name=u'Adult Entertainment', alias=u'adultentertainment')]",new-york-dolls-new-york,40.71434715,-74.00989393,New York Dolls,59 MURRAY STREET NEW YORK 10007,2.5,21
1035,433 Marcus Garvey Blvd,"[Category(name=u'Dance Clubs', alias=u'danceclubs'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Venues & Event Spaces', alias=u'venues')]",brown-sugar-club-brooklyn,40.68226041,-73.93781823,Brown Sugar Club,433 MARCUS GARVEY BLVD BROOKLYN 11216,3.0,10
1036,7518 5th Ave,"[Category(name=u'Cafes', alias=u'cafes')]",johnny-pumps-cafe-brooklyn,40.62934485,-74.02276624,Johnny Pumps Cafe,7518 5TH AVE BROOKLYN 11209,3.5,7
1037,164 William St,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian')]",rosellas-pizzeria-new-york,40.71011102,-74.00578161,Rosella's Pizzeria,166 WILLIAM STREET NEW YORK 10038,3.5,136
1038,308 E 6th St,"[Category(name=u'Latin American', alias=u'latin')]",confessional-new-york,40.72727457,-73.98823975,Confessional,310 E 6TH ST NEW YORK 10003,4.5,118
1039,111 Front St,"[Category(name=u'Italian', alias=u'italian')]",almar-brooklyn-2,40.70246253,-73.98952012,AlMar,80 FRONT STREET BROOKLYN 11201,4.0,228
1040,110 Rivington St,"[Category(name=u'Tapas/Small Plates', alias=u'tapasmallplates'), Category(name=u'Lounges', alias=u'lounges')]",verlaine-new-york-2,40.71996996,-73.98781726,Verlaine,110 RIVINGTON STREET NEW YORK 10002,4.0,1146
1041,307 West 26th St.,"[Category(name=u'Comedy Clubs', alias=u'comedyclubs')]",upright-citizens-brigade-theatre-new-york-6,40.74751697,-73.99761026,Upright Citizens Brigade Theatre,307 W 26TH ST NEW YORK 10011,4.0,461
1042,142 Franklin St,"[Category(name=u'Bars', alias=u'bars')]",pencil-factory-bar-brooklyn,40.72985883,-73.95751693,Pencil Factory Bar,142 FRANKLIN ST PO BOX 240 BROOKLYN 11222,4.0,105
1043,1401 Bedford Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican')]",brooklyn-exposure-brooklyn-2,40.6752244,-73.95341897,Brooklyn Exposure,1401 BEDFORD AVENUE BROOKLYN 11216,3.0,15
1044,442 Graham Ave,"[Category(name=u'Italian', alias=u'italian')]",da-francesco-williamsburg,40.71826693,-73.94493784,Da Francesco,442 GRAHAM AVENUE BROOKLYN 11211,5.0,9
1045,2954 Avenue U,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",surf-and-turf-brooklyn,40.60049564,-73.94076035,Surf & Turf,2954 AVENUE U BROOKLYN 11229,4.0,6
1046,Neue Galerie,"[Category(name=u'German', alias=u'german'), Category(name=u'Austrian', alias=u'austrian'), Category(name=u'Cafes', alias=u'cafes')]",café-sabarsky-new-york-2,40.78142426,-73.96041005,Café Sabarsky,1048 5TH AVENUE NEW YORK 10028,4.0,360
1047,253 Conover St,"[Category(name=u'Bars', alias=u'bars')]",sunnys-bar-brooklyn,40.6757567,-74.01696617,Sunny's Bar,253 CONOVER ST BROOKLYN 11231,4.5,117
1048,36 W 33rd St,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'American (New)', alias=u'newamerican')]",jack-demseys-new-york,40.74817382,-73.9861514,Jack Demsey's,36 WEST 33RD STREET NEW YORK 10001,3.5,175
1049,148 West 51st St,"[Category(name=u'Steakhouses', alias=u'steak'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",ruths-chris-steak-house-new-york-3,40.76183579,-73.98324452,Ruth's Chris Steak House,148 W 51ST ST NEW YORK 10019,4.0,564
1050,20 E 17th St,"[Category(name=u'Japanese', alias=u'japanese')]",ennju-new-york,40.73743473,-73.99118616,Ennju,20 E 17TH ST NEW YORK 10003,3.5,199
1051,3 Bleecker St,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",von-new-york,40.72532546,-73.99234536,Von,3 BLEECKER STREET NEW YORK 100122423,3.5,321
1052,218 E 9th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Barbeque', alias=u'bbq')]",yakiniku-west-new-york,40.72968545,-73.98855536,Yakiniku West,218 E 9TH ST NEW YORK 10003,4.0,542
1053,307 Spring St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Diners', alias=u'diners')]",giorgione-new-york,40.72598219,-74.00855566,Giorgione,307 SPRING STREET NEW YORK 10013,3.5,109
1054,129 E 47th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Grocery', alias=u'grocery')]",dainobu-new-york,40.75457879,-73.9734916,dainobu,127 E 47TH ST NEW YORK 10017,4.0,159
1055,1372 York Ave,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Seafood', alias=u'seafood')]",tanoshi-sushi-sake-bar-new-york,40.76750812,-73.95316282,Tanoshi Sushi Sake Bar,1370 YORK AVE NEW YORK 10021,4.5,340
1056,145 First Ave,"[Category(name=u'Pizza', alias=u'pizza')]",east-village-pizza-and-kebabs-new-york-2,40.7280762,-73.98501622,East Village Pizza & Kebab,143 1ST AVENUE NEW YORK 10003,3.5,63
1057,394 Court St,"[Category(name=u'Italian', alias=u'italian')]",fragole-ristorante-brooklyn,40.68081701,-73.996718,Fragole Ristorante,394 COURT ST BROOKLYN 11231,4.0,239
1058,210 E 58th St,"[Category(name=u'Indian', alias=u'indpak'), Category(name=u'Pakistani', alias=u'pakistani')]",dawat-haute-indian-cuisine-new-york,40.76078906,-73.96671272,Dawat Haute Indian Cuisine,210 E 58TH ST NEW YORK 10022,3.5,133
1059,3820 Church Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Bars', alias=u'bars')]",charl-ena-chateau-brooklyn,40.65113107,-73.94167014,Charl-Ena Chateau,3820 CHURCH AVENUE BROOKLYN 11203,5.0,1
1060,35 E 13th St,"[Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Dance Clubs', alias=u'danceclubs')]",bar-13-new-york,40.73449155,-73.99223161,Bar 13,35 E 13TH ST NEW YORK 10003,2.5,324
1061,330 W 58th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushi-damo-new-york,40.76778688,-73.98326916,Sushi Damo,330A W 58TH ST NEW YORK 10019,3.0,167
1062,116 E 27th St,"[Category(name=u'Jazz & Blues', alias=u'jazzandblues'), Category(name=u'Barbeque', alias=u'bbq')]",jazz-standard-new-york,40.7423041,-73.98372281,Jazz Standard,116 E 27TH STREET NEW YORK 10016,4.0,174
1063,435 Graham Ave,"[Category(name=u'Bars', alias=u'bars')]",daddys-brooklyn,40.71818269,-73.94506997,Daddy's,437 GRAHAM AVENUE BROOKLYN 11211,3.5,99
1064,80 Clark St,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'American (New)', alias=u'newamerican')]",clarks-restaurant-brooklyn,40.69740182,-73.9930561,Clark's Restaurant,80 CLARK STREET BROOKLYN 11201,4.0,241
1065,155 7th Ave,"[Category(name=u'Scandinavian', alias=u'scandinavian'), Category(name=u'Desserts', alias=u'desserts'), Category(name=u'Coffee & Tea', alias=u'coffee')]",fika-new-york-29,40.74182398,-73.99737797,FIKA,156 7TH AVENUE NEW YORK 10011,3.5,28
1066,4060 Broadway,"[Category(name=u'Italian', alias=u'italian')]",aquamarina-new-york,40.84348077,-73.93913037,AquaMarina,4060 4066 BROADWAY NEW YORK 10032,3.5,68
1067,273 8th Ave,"[Category(name=u'Greek', alias=u'greek')]",pita-pan-cafe-manhattan-2,40.74584285,-73.99816588,Pita Pan Cafe,273 8TH AVENUE NEW YORK 10011,3.0,35
1068,163 1st Ave,"[Category(name=u'Comfort Food', alias=u'comfortfood'), Category(name=u'American (New)', alias=u'newamerican')]",fuku-new-york-7,40.72881151,-73.98448235,Fuku,163 1ST AVE NEW YORK 10003,3.5,365
1069,718 Amsterdam Ave,"[Category(name=u'Italian', alias=u'italian')]",acqua-new-york,40.79338577,-73.97092189,Acqua,718 AMSTERDAM AVE NEW YORK 10025,3.0,107
1070,38 E 58th St,"[Category(name=u'Italian', alias=u'italian')]",serafina-osteria-new-york,40.76288288,-73.97169473,Serafina Osteria,38 E 58TH ST NEW YORK 10022,3.5,82
1071,83 N 7th St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Wine Bars', alias=u'wine_bars')]",doc-wine-bar-brooklyn-2,40.7195352,-73.9604716,DOC Wine Bar,83 N 7TH ST BROOKLYN 11211,3.5,162
1072,7818 5th Ave,"[Category(name=u'Pizza', alias=u'pizza')]",roccos-pizzeria-brooklyn,40.62708989,-74.02367763,Rocco's Pizzeria,7818 5TH AVENUE BROOKLYN 11209,3.5,42
1073,717 Kings Hwy,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Seafood', alias=u'seafood')]",mirage-diner-brooklyn,40.60624526,-73.96549158,Mirage Diner,717 KINGS HIGHWAY BROOKLYN 11223,3.0,75
1074,809 9th Ave,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Wine Bars', alias=u'wine_bars')]",annabel-new-york-2,40.76590436,-73.98726195,Annabel,813 9TH AVENUE NEW YORK 10001,4.0,187
1075,2287 1st Ave,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian')]",patsys-pizzeria-new-york-7,,,Patsy's Pizzeria,2287 91 1ST AVE NEW YORK 10035,4.0,560
1076,42 W 35th St,"[Category(name=u'Lounges', alias=u'lounges')]",the-liquor-cabinet-at-the-gregory-hotel-new-york,40.74993555,-73.98618615,The Liquor Cabinet at The Gregory Hotel,42 W 35TH STREET NEW YORK 10001,4.5,5
1077,147 W 4th St Frnt,"[Category(name=u'Italian', alias=u'italian')]",volare-restaurant-new-york,40.73157904,-74.00085446,Volare Restaurant,150 W 4TH STREET NEW YORK 10012,4.5,76
1078,690 Grand St,"[Category(name=u'Salvadoran', alias=u'salvadoran')]",bahia-restaurant-brooklyn-2,40.71148085,-73.94498961,Bahia Restaurant,690 GRAND STREET BROOKLYN 11211,4.0,152
1079,78 Sherman Ave,"[Category(name=u'Latin American', alias=u'latin')]",ceci-restaurant-new-york,40.86346565,-73.92629245,Ceci Restaurant,78 SHERMAN AVE NEW YORK 10040,4.0,3
1080,368 W 23rd St,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",chelsea-square-restaurant-new-york,40.74594252,-74.0001891,Chelsea Square Restaurant,368 W 23RD STREET NEW YORK 10001,3.5,124
1081,140 W 4th St,"[Category(name=u'Vegetarian', alias=u'vegetarian'), Category(name=u'Soul Food', alias=u'soulfood'), Category(name=u'Vegan', alias=u'vegan')]",red-bamboo-new-york,40.7314645,-74.0006165,Red Bamboo,140 W 4TH STREET NEW YORK 10012,4.0,1280
1082,346 W 52nd St,"[Category(name=u'Korean', alias=u'korean')]",danji-new-york,40.76407718,-73.98660937,Danji,348 W 52ND ST NEW YORK 10019,4.0,647
1083,376 9th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Jazz & Blues', alias=u'jazzandblues')]",barbes-brooklyn,40.6679165,-73.98384186,Barbes,376 9TH ST BROOKLYN 11215,4.0,142
1084,1 W 3rd St,"[Category(name=u'Gastropubs', alias=u'gastropubs'), Category(name=u'Bars', alias=u'bars'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",west-3rd-common-new-york,40.72781829,-73.99484275,West 3rd Common,683 BROADWAY NEW YORK 10012,3.5,235
1085,179 Franklin St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Greek', alias=u'greek'), Category(name=u'Mediterranean', alias=u'mediterranean')]",thalassa-restaurant-new-york,40.71927434,-74.00923233,Thalassa Restaurant,179 FRANKLIN STREET NEW YORK 10013,4.0,254
1086,246 E 51st St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",sushi-you-new-york,40.75595043,-73.96927936,Sushi You,246 E 51ST STREET NEW YORK 10022,4.0,202
1087,28 Carmine St,"[Category(name=u'Pizza', alias=u'pizza')]",numero-28-pizzeria-new-york-2,40.73021368,-74.00262028,Numero 28 Pizzeria,26 CARMINE STREET NEW YORK 10014,4.0,331
1088,234 Flatbush Ave,"[Category(name=u'Burgers', alias=u'burgers')]",67-burger-brooklyn-2,40.68038267,-73.97487651,67 Burger,238 FLATBUSH AVENUE BROOKLYN 11217,3.5,159
1089,523 9th Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",hk-hells-kitchen-new-york,40.75654243,-73.99399149,HK Hell's Kitchen,523 9TH AVE NEW YORK 10018,3.0,622
1090,4803 5th Ave,"[Category(name=u'Chinese', alias=u'chinese'), Category(name=u'Spanish', alias=u'spanish')]",new-victory-brooklyn,40.64616055,-74.0091191,New Victory,4803 5TH AVE BROOKLYN 11220,4.0,29
1091,1375 Ave of the Americas,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",pazza-notte-new-york-2,40.7635837,-73.97781131,Pazza Notte,1375A AVENUE OF THE AMERICAS NEW YORK 10019,3.5,418
